mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,rmse,spec_centroid,pitch,audio_path,score
-322.29022,67.92059,-1.3041186,16.99376,-18.782274,0.55673015,-10.687754,0.7664765,-11.903561,-10.762416,-9.273861,-3.8331115,0.9179775,0.1849826735556443,0.03768625,2252.593735576413,1413.7976,dataset\audios_train\audio_1202.wav,4.5
-438.01587,36.447296,3.821594,18.46732,-2.2132092,-6.342358,-6.20841,-2.3893828,-7.6932783,-1.1465358,-11.052747,-3.3442242,-8.887612,0.15878068155317165,0.022747593,2650.098468074625,2022.8738,dataset\audios_train\audio_1008.wav,4.0
-298.80588,57.290054,1.9611914,22.419596,-11.473841,-10.532379,-15.559014,-8.130908,-11.773535,-14.011788,6.0987873,-14.803224,-4.2854915,0.18829273557550236,0.04918564,2283.528441916246,1437.7028,dataset\audios_train\audio_787.wav,4.0
-267.14935,68.1241,-2.1641877,30.355145,-29.984737,-2.8018155,-8.252569,-7.008501,-12.159794,-14.781391,-13.187896,1.7459544,-2.4914186,0.1730333029652556,0.060807534,2118.998000798149,1631.5361,dataset\audios_train\audio_1274.wav,4.5
-418.2158,106.72951,36.73139,16.710253,18.658815,11.12193,8.891019,12.020202,6.5895934,3.1185079,6.0668116,6.472189,2.5279627,0.037010604148375766,0.04573826,478.83847473984434,791.2113,dataset\audios_train\audio_265.wav,4.5
-389.8569,55.162167,22.071983,11.018724,-21.1895,-7.6136756,-12.338344,-2.4643753,-13.7252445,-10.892651,-12.261037,-4.5300946,-7.7056127,0.25907064322084666,0.024803633,2327.5387155079807,1906.6676,dataset\audios_train\audio_1268.wav,4.5
-330.96326,69.83199,21.264162,29.407667,-10.765348,8.088305,-19.523874,-12.395303,-1.6258972,-8.6197,-4.409181,-3.1648169,1.0155939,0.175930750382721,0.038172282,2020.4458953931905,1464.1278,dataset\audios_train\audio_526.wav,4.5
-429.36255,80.2581,4.058505,9.72129,-1.3846761,5.9689198,-2.216797,-6.2112203,-1.7534508,-5.117229,-5.511752,-2.4204807,-1.8218464,0.1492305020300852,0.024614748,1909.3928076387597,1604.8326,dataset\audios_train\audio_1285.wav,4.0
-316.9546,76.52805,10.326954,11.601277,-13.535963,-9.176225,-16.545095,-11.564415,-3.4942596,-1.0181812,-5.103733,-9.325614,-2.8151953,0.15257304769392033,0.064567395,1753.997589561573,1461.3745,dataset\audios_train\audio_460.wav,4.5
-444.574,91.301476,1.2964151,11.150148,3.2876456,2.791013,-5.267838,-1.3285376,-5.07919,-5.6079917,-8.345387,-0.7107779,-5.73994,0.11718125998402557,0.016586391,1547.0113840642523,1385.3429,dataset\audios_train\audio_696.wav,4.0
-406.0633,103.140175,15.000354,13.380491,5.7084556,22.813484,22.892809,9.121126,4.420836,7.2132106,11.517232,1.7493211,-1.7621897,0.06547068821564886,0.03656761,840.1229157820778,1544.9492,dataset\audios_train\audio_44.wav,4.5
-377.5001,74.53764,-1.1688242,37.32057,-8.910029,16.019894,21.060587,9.686037,16.851425,9.751929,8.925575,5.687021,3.213875,0.1264837404857536,0.036469433,1413.9475061682765,2056.6472,dataset\audios_train\audio_478.wav,4.5
-432.23505,59.586308,2.6907141,15.073396,-2.6077888,-0.56981486,-6.674638,-6.334341,-8.162399,-8.7548275,-7.1919127,-4.7994046,-4.5228033,0.20560254634251865,0.03060672,2204.370035466989,1950.5663,dataset\audios_train\audio_450.wav,5.0
-350.36792,70.264755,15.043258,34.355446,-19.048117,33.149708,1.1507117,8.105436,4.999177,-1.4767483,3.7114353,2.7991686,4.3691363,0.12270647370961299,0.04624009,1615.0037562701418,1678.0165,dataset\audios_train\audio_1164.wav,5.0
-336.92352,100.56547,7.2935376,17.476866,-10.111987,-9.601113,-0.6263605,-16.040903,-4.7085238,6.159994,-1.6320237,-4.53114,-5.296871,0.12808025612515606,0.04617034,1530.92461912458,1218.6514,dataset\audios_train\audio_245.wav,5.0
-374.16092,104.61528,17.629286,14.260239,3.617582,22.002272,24.430498,11.759921,5.035048,7.942708,14.076198,2.9151137,-1.5147313,0.07023743315063022,0.049724627,846.3012393237415,1604.7941,dataset\audios_train\audio_255.wav,5.0
-388.01172,50.750637,-6.1927414,58.365692,-23.30971,35.214497,9.6829605,1.0600785,22.258272,5.4274178,1.0995773,3.7087705,13.194402,0.16518070133587787,0.04267298,1810.8402761826317,2263.7937,dataset\audios_train\audio_513.wav,5.0
-356.54446,83.483765,-1.264882,16.039425,13.567318,20.729033,4.804087,5.7948837,17.716234,3.6270957,-0.19716102,7.21022,5.8709564,0.07197145875910788,0.03774225,1009.9783558219741,1168.869,dataset\audios_train\audio_504.wav,5.0
-324.45117,34.86946,11.808462,16.521248,-4.2008405,-0.3709829,-7.5000625,5.3804164,-1.0679252,4.867299,-5.880093,0.5236136,2.6750748,0.18019139792110875,0.035738986,2603.5426835405556,1882.8964,dataset\audios_train\audio_590.wav,5.0
-391.028,116.98079,4.9287724,31.08088,2.6715682,10.638541,4.6567326,3.1654832,-1.68715,8.622577,-2.9820178,1.9000324,-1.7929463,0.07101242179179978,0.022985172,1173.1936839446607,1499.0273,dataset\audios_train\audio_592.wav,5.0
-373.95227,22.800577,40.84362,-4.544632,11.1796055,-6.2482696,-4.945987,-1.5696123,-10.673015,2.2443898,-8.423257,-1.4999112,-4.6609464,0.4634024708894501,0.01989617,3749.29944854284,1794.631,dataset\audios_train\audio_389.wav,5.0
-456.58545,69.536835,5.4582305,19.75178,-2.5336883,-1.7518538,-9.052542,-5.886442,-5.507174,-11.120861,-9.767023,-2.891592,-5.463049,0.19165715064230565,0.029200166,2158.187565292176,1946.638,dataset\audios_train\audio_353.wav,5.0
-405.27524,90.57903,28.78241,32.1928,-9.180588,24.730772,4.496199,11.067926,10.938273,8.148446,12.989715,10.350864,11.625207,0.09388756476899521,0.033651225,1295.4732447004578,1432.9695,dataset\audios_train\audio_250.wav,5.0
-366.71442,93.852554,15.647435,9.727728,-2.0882936,-2.5066187,-9.750791,-4.7265177,0.6269704,-2.3782191,-5.25851,-0.43984625,-2.1333776,0.10061843758320022,0.04773058,1390.2820998328268,1186.2072,dataset\audios_train\audio_432.wav,5.0
-350.49573,75.386185,2.46127,14.494992,-10.05461,4.7382436,-8.359259,-11.033867,-4.200545,-8.007337,-6.298388,-0.08600422,-9.64719,0.23446808023828541,0.031540588,2366.2178968835656,1844.2035,dataset\audios_train\audio_583.wav,5.0
-428.6212,75.2807,17.956411,5.7163706,-14.445956,-24.515669,-10.1680565,-14.767509,-14.804939,-4.584828,-6.737226,-4.2226048,-7.7003975,0.12871514951078275,0.038425803,1767.036078175561,1828.3059,dataset\audios_train\audio_402.wav,5.0
-288.62952,80.156006,9.073924,18.651808,-10.587641,-12.234526,-24.614416,-4.743178,-9.123093,-24.46663,-3.8443048,-3.1280322,2.7553947,0.1719535202010117,0.07173497,1882.3683566019752,1554.2355,dataset\audios_train\audio_312.wav,5.0
-372.93698,77.87281,6.5968385,35.838417,-0.6238611,9.427874,2.7222512,0.88692933,-1.3973553,6.371527,-4.939665,1.0729482,-1.7912756,0.10235056201743876,0.023728693,1451.3047821813177,1795.8062,dataset\audios_train\audio_493.wav,5.0
-373.78378,111.31282,6.8765554,-3.5507548,-25.976961,-5.6168694,-21.595446,-20.970875,-8.762254,-15.015897,-13.21704,-6.967755,-5.578487,0.13462747134942318,0.04040941,1527.1585194870074,1500.1403,dataset\audios_train\audio_516.wav,5.0
-394.77774,102.633995,5.1608186,15.871913,11.433946,6.328,10.841533,2.5164468,-5.2538037,2.824296,13.8063755,10.393473,3.0973525,0.07248883185580508,0.037189752,954.7399907461532,1172.9984,dataset\audios_train\audio_373.wav,5.0
-321.94803,50.342995,-7.083478,-0.9636662,-8.702921,-17.661928,-5.808127,-10.571247,-9.726883,-4.8761563,-8.734815,-1.8258702,-4.4602647,0.1891325441793131,0.043460924,2348.4611014889906,1533.1827,dataset\audios_train\audio_119.wav,5.0
-328.38937,137.1958,32.57325,2.3946154,-5.1462984,-4.2049932,-7.924083,8.472199,0.23087594,-2.2294235,-7.218957,-5.869905,-0.84028673,0.07105740190694888,0.061274353,934.7685534954012,716.6784,dataset\audios_train\audio_1175.wav,5.0
-435.1245,97.865204,54.818764,45.252502,12.300641,19.674086,6.5122595,10.815562,11.137089,0.25139603,4.818318,9.330715,8.289484,0.06219851090604027,0.045104586,889.7567922053336,1027.0634,dataset\audios_train\audio_1160.wav,5.0
-317.47037,96.71045,9.292677,30.722073,-4.145835,-30.519575,-8.914343,-5.4011645,-1.3557719,-4.949909,-9.05047,1.8540915,-5.460269,0.14695991621738552,0.0540774,1583.7724560225877,1512.4966,dataset\audios_train\audio_102.wav,5.0
-330.34412,76.22727,8.647516,13.755491,0.21099308,-11.68703,-10.582665,-0.8281916,-10.350164,-9.226191,-2.249323,-15.232226,-1.2514583,0.17652563190561768,0.053247355,1927.6305678893373,1343.5212,dataset\audios_train\audio_140.wav,5.0
-280.33383,40.056942,2.3048172,6.322741,-11.342485,-17.325174,-14.052638,-3.6276665,-17.753788,2.5863569,-14.096392,-2.1035945,-7.97219,0.23067486127724615,0.04650945,2543.457191961755,1856.8983,dataset\audios_train\audio_205.wav,5.0
-328.11578,87.09054,-23.787996,37.591946,7.59711,26.050722,-0.6645386,-12.017749,9.307978,5.319971,5.178569,7.06624,1.2285064,0.10720655623113794,0.054690048,1315.6311421612554,1851.3341,dataset\audios_train\audio_414.wav,5.0
-296.50626,97.15376,8.046363,35.987503,-4.3881536,-26.187126,-0.43662134,-4.4884586,-2.8892074,-5.369831,-6.98029,5.5502114,-5.2836967,0.13323630108493079,0.06399236,1525.610297634926,1449.0919,dataset\audios_train\audio_314.wav,5.0
-382.98636,73.23998,9.26761,24.316427,16.041727,-0.20287292,10.148832,7.5361114,-0.1320635,2.5889497,3.6942055,1.0624571,-2.9311411,0.07709172102212272,0.03741518,1041.542380791023,1394.5176,dataset\audios_train\audio_374.wav,5.0
-367.0494,82.8492,18.838566,20.795635,-6.62174,-4.4566975,-9.381446,-9.126502,-7.584095,-3.7241747,-7.3500986,-4.7361193,0.6221975,0.08868676911360063,0.045413505,1364.8326284932778,1116.0446,dataset\audios_train\audio_1177.wav,5.0
-340.14795,78.207344,-8.977401,36.74279,-26.734467,39.894356,3.7752564,3.9300594,24.797453,13.7377,13.630522,-3.3124986,-2.5782092,0.12889840122120022,0.048354518,1610.1749567489862,1871.3276,dataset\audios_train\audio_464.wav,5.0
-380.23312,113.24406,35.944378,20.564888,8.902421,16.593859,12.19673,1.1198881,8.304218,12.009585,2.4805665,-4.7919703,-6.7558084,0.0641404620373247,0.05756418,844.5113676485681,1525.7063,dataset\audios_train\audio_518.wav,5.0
-297.57916,99.59124,4.4330716,11.834661,9.440165,-9.912139,-9.741539,-0.8900768,-6.2484207,-10.119329,-5.0710893,-13.687833,-5.377315,0.1610709323415868,0.07587849,1725.5892099433106,1232.5077,dataset\audios_train\audio_352.wav,5.0
-383.47803,86.008354,11.396661,34.351166,2.2478547,9.398693,3.4695864,4.0625916,-1.7820201,3.728134,-3.7026658,1.1156703,-1.0259297,0.08345579364683174,0.021710776,1281.334538902531,1656.5789,dataset\audios_train\audio_396.wav,5.0
-336.86618,81.71894,15.438966,32.471436,-13.915733,-26.677353,0.56850547,-11.068814,-18.571966,7.3152614,-10.542791,0.6749901,-0.13167033,0.19287210259555784,0.04253998,2000.6287679618486,1652.6791,dataset\audios_train\audio_332.wav,5.0
-306.401,61.66173,20.198158,19.314817,4.298381,-15.225157,-15.181734,-11.545301,-6.861353,-9.103373,-6.677669,-7.553903,-4.785904,0.15999504958732694,0.06640401,1893.0194308367293,1334.9155,dataset\audios_train\audio_495.wav,5.0
-402.9535,112.442085,-20.462145,5.0796804,12.079004,8.598015,7.959671,2.208806,3.306871,2.8756366,1.6370783,4.005488,3.0348144,0.10347306400341737,0.0315604,1210.2065935458206,1423.5563,dataset\audios_train\audio_53.wav,5.0
-427.17456,116.3041,31.62579,8.336657,11.234279,14.82002,18.186436,13.74924,10.655725,8.990841,2.5349238,-0.881701,-0.31432116,0.06872144685891177,0.05143333,716.3728010104725,1427.2368,dataset\audios_train\audio_463.wav,5.0
-318.37894,85.75874,-11.800323,10.625127,-35.224754,-32.353214,-11.739165,-14.573467,-13.878083,-6.038447,-20.465384,-5.0511866,-5.2282763,0.204057033706761,0.06684776,1854.6058145208763,1548.5978,dataset\audios_train\audio_970.wav,5.0
-336.21756,92.161766,14.247453,25.999498,-16.171568,-26.608953,-0.40676865,-9.292628,-15.681312,7.24348,-11.435661,-0.57661426,-2.7208695,0.17936301916932906,0.04478691,1854.2609121520984,1543.0496,dataset\audios_train\audio_120.wav,5.0
-355.1451,96.60492,5.695359,15.548427,0.18586251,-10.984196,-19.17244,-9.672018,-8.167392,-3.9196172,-14.085965,-3.2139587,-1.5080165,0.12301251004054467,0.057623662,1461.6928727288278,1340.9248,dataset\audios_train\audio_293.wav,5.0
-394.53574,53.45123,7.300589,3.454515,0.9655576,-2.3098667,-13.335021,-10.801166,-15.627719,2.8082418,-11.359601,-6.0795684,0.969033,0.14496017359275898,0.034475807,1987.6431199332228,1352.0787,dataset\audios_train\audio_688.wav,5.0
-312.93518,78.33757,-5.4561334,12.490023,-13.148783,-17.90103,-11.451588,-12.304103,-1.9374522,-3.1421423,-6.9555364,-7.1892304,-4.1980147,0.1653289632421459,0.04708065,1908.325786579482,1443.2156,dataset\audios_train\audio_834.wav,5.0
-345.14157,88.36373,1.9438274,9.214396,2.5294704,6.4027247,-3.8265738,-3.22389,-10.03714,-9.066053,-12.583548,-6.575712,-7.4514875,0.13918381631056975,0.025856359,1849.948228997806,1062.0024,dataset\audios_train\audio_440.wav,5.0
-287.7854,71.97612,7.9405055,28.501284,-7.9626684,-0.15366712,-16.11273,9.562571,-10.552444,7.4018536,-8.749072,4.1156726,-10.931046,0.19679206779747352,0.06234641,2101.3533745652253,1983.4889,dataset\audios_train\audio_116.wav,5.0
-345.32513,69.51357,11.0891075,23.682573,-2.1761317,20.793255,10.729162,23.683207,1.5719335,-6.807159,-0.11499372,-3.1791637,-5.7274055,0.12298853782953133,0.042813607,1505.1875303708289,1703.5396,dataset\audios_train\audio_359.wav,5.0
-282.53854,82.751015,-2.8178718,36.524113,-17.94827,10.147491,-11.226277,-3.0844824,-2.6207032,2.9351487,-2.1766734,-3.6507547,-1.134929,0.15522403737353568,0.057811774,1817.4413927893218,1670.795,dataset\audios_train\audio_74.wav,5.0
-361.06274,99.745674,-4.279008,14.025145,-19.051546,6.189819,3.3216383,2.388159,10.006495,7.329558,6.999634,0.96074766,2.1412747,0.12787169705862772,0.037528835,1365.7008483003547,1623.4025,dataset\audios_train\audio_154.wav,5.0
-360.12213,58.62214,9.048602,15.726824,4.573186,7.092364,-12.852297,-17.285923,-0.6421079,-4.313972,-9.367158,-5.5351,-3.2136598,0.11985484682840788,0.046894733,1635.402973999025,1158.9021,dataset\audios_train\audio_32.wav,5.0
-474.5382,71.536804,23.754765,29.594837,10.767289,2.6964471,4.243126,1.3586035,-3.400212,-4.538122,2.307821,4.338273,-0.8049405,0.12157847727676194,0.025385479,1408.0974358213587,1855.7262,dataset\audios_train\audio_413.wav,5.0
-301.32693,91.297844,27.995111,18.872341,8.0030775,8.323686,-4.4471793,-5.249118,-13.4140005,8.584498,-10.203233,-1.3440822,-3.3250122,0.17215866072617145,0.045694713,1898.5587138583355,1614.9073,dataset\audios_train\audio_1075.wav,5.0
-293.33005,12.739284,0.48870584,17.119724,-22.215263,-9.585386,-11.5604515,-9.886583,-9.336846,-8.551934,-9.355473,-5.6070776,-1.8435879,0.2389200716353834,0.044182934,2755.633191453068,2128.759,dataset\audios_train\audio_163.wav,5.0
-436.445,88.4467,16.212914,19.515629,0.8675975,2.5367413,-0.80334705,-5.3668556,-6.3099313,-11.056037,-10.507062,0.14766955,-3.5000916,0.08254371131190096,0.009114896,1691.849418948013,1041.8364,dataset\audios_train\audio_1171.wav,5.0
-453.9068,84.26194,30.080647,19.819572,28.66425,21.13615,9.1913595,8.071952,10.441749,9.306936,3.454901,-2.7735498,-4.716232,0.060233951990502396,0.036236394,777.4456668359362,1441.9238,dataset\audios_train\audio_745.wav,5.0
-286.14886,62.176983,-8.4564495,12.244933,-8.826218,-0.85059404,-21.468533,-7.099355,-12.669517,2.125878,-8.927045,0.49872905,-3.837565,0.22872306644789445,0.046104733,2326.4223864732216,1675.9038,dataset\audios_train\audio_527.wav,5.0
-369.65155,116.82685,-7.4597235,24.61928,-9.9865465,-35.411766,-2.7179012,-12.948313,-13.386566,-1.310648,-11.784651,-8.701062,-7.908861,0.09951998931188925,0.067521416,1082.718693795273,1536.5791,dataset\audios_train\audio_202.wav,5.0
-295.84402,97.34718,21.379847,30.44961,5.0571404,-4.0013323,-14.071875,6.0415154,-0.3515299,-3.1402013,0.6564219,-3.6015244,-8.641909,0.13771509361673773,0.06345489,1599.6546491350593,1301.06,dataset\audios_train\audio_533.wav,5.0
-320.4344,86.68242,6.655409,26.773325,-17.860968,-25.49299,2.8503406,-12.703701,-16.164373,4.9953547,-11.282181,0.34076694,-3.3946192,0.17467023324275363,0.048275102,1850.2745617994867,1625.663,dataset\audios_train\audio_226.wav,5.0
-363.84583,139.71234,-21.572794,0.9226904,6.690043,-6.631571,-5.1647415,-4.833927,-6.5812044,-4.750501,-9.871508,-7.3792963,-0.7430563,0.11356153071751864,0.029327307,1209.5531327220162,1030.4478,dataset\audios_train\audio_552.wav,5.0
-366.10858,142.61035,-9.897762,-9.810022,19.350636,1.5114961,-1.0657116,5.2517276,-4.2012515,3.357836,13.857836,5.379317,0.31662187,0.07146846268476156,0.045722887,844.5116779684972,1127.6151,dataset\audios_train\audio_978.wav,5.0
-414.99875,98.80825,45.38132,26.599573,7.7148657,-1.7977835,-3.711779,-6.9867187,-6.725085,-3.6403275,-1.9091905,-0.23756696,-4.488273,0.08140230838990947,0.040919367,976.2277001473047,1507.3165,dataset\audios_train\audio_994.wav,5.0
-286.54684,52.474632,0.568883,1.1500956,-26.774685,1.0395397,-17.174372,-10.363275,-3.839397,-8.443842,-10.477461,-5.3691487,-3.2584767,0.2083853334664537,0.05692013,2239.003190760057,1741.1206,dataset\audios_train\audio_365.wav,5.0
-320.95654,105.50817,-9.757802,15.557454,11.161438,-11.608901,-23.201382,-12.406706,-8.280991,-10.737806,-10.496863,-0.64826083,-4.688227,0.1355279469515442,0.051480077,1549.2847497217244,1449.0961,dataset\audios_train\audio_1185.wav,5.0
-320.45197,67.41856,25.460594,19.853485,-2.9508538,2.5967624,-3.5825763,-2.122407,-3.361283,-3.7822504,-2.0444853,-7.0710025,-3.733638,0.12760312666400425,0.052709576,1855.8530539576568,1316.7904,dataset\audios_train\audio_826.wav,5.0
-316.57465,93.552666,8.835507,19.652729,23.9925,-6.9543886,-12.316323,4.495792,-10.997173,-17.00313,-4.1404605,-2.1423068,-9.972617,0.08125508205204021,0.09377602,1341.7100442935891,1562.3015,dataset\audios_train\audio_860.wav,5.0
-345.48914,91.16305,2.2574832,36.70841,-6.0566497,2.279691,-5.1621056,-13.969555,-1.3202778,-5.807789,-8.131665,4.805922,-5.7800083,0.12706310528154952,0.040746916,1565.504712576635,1365.4701,dataset\audios_train\audio_23.wav,5.0
-403.70514,101.0932,35.324753,34.293743,-13.194478,26.036295,4.5238767,9.776576,8.809557,6.718396,14.194859,13.752592,14.782654,0.07544097006479673,0.036423985,1127.430567364147,1137.7382,dataset\audios_train\audio_144.wav,5.0
-395.279,64.467926,34.677525,54.957897,4.2656193,28.579628,0.9782441,7.0354543,14.129674,-2.208757,3.0641968,3.884327,4.0427694,0.11267941497093023,0.057456415,1359.0136036048305,2039.7117,dataset\audios_train\audio_586.wav,5.0
-306.34253,88.18201,29.170723,20.682123,-10.547302,7.181506,-13.62158,-7.0659804,-10.402594,-7.1114635,-12.221737,-22.39003,0.2386331,0.13054373419195953,0.061566442,1655.6168497249696,996.5144,dataset\audios_train\audio_489.wav,5.0
-352.24854,54.83102,8.347292,8.813492,-19.257725,-21.761978,-27.218134,-15.565661,-8.783494,-10.476696,-7.753968,1.4225571,-9.947245,0.23425773969981364,0.048909623,2278.598946538219,1913.4429,dataset\audios_train\audio_694.wav,5.0
-441.41302,64.576355,19.014957,35.356464,3.582068,26.533968,-1.0766939,10.575463,9.161908,16.668003,20.400202,6.5904427,10.389824,0.09614386784408425,0.028023891,1345.7167948108845,1396.1718,dataset\audios_train\audio_704.wav,5.0
-366.43454,59.290825,5.7712607,7.299375,-1.1591887,-4.4854164,-17.91638,-10.799571,-16.292456,4.1106014,-12.039433,-7.339126,-2.6818116,0.15579244612638815,0.03842046,2023.7565645932755,1436.4229,dataset\audios_train\audio_783.wav,5.0
-321.42804,106.6481,13.776239,31.796892,15.650472,17.120533,8.014617,-1.2194122,3.2421203,10.150619,11.75153,-0.66353625,-4.753178,0.06986274671783366,0.05616842,923.3728466789038,1352.0431,dataset\audios_train\audio_1059.wav,5.0
-458.63467,82.578636,10.6185875,13.419243,-3.7042787,-0.72549266,-7.3750653,-10.361014,-7.9829335,-11.454148,-9.4970665,-4.0595865,-5.2455945,0.17856325712193824,0.029833404,1906.2957032196368,1862.9758,dataset\audios_train\audio_549.wav,5.0
-293.3154,61.934204,-8.355719,17.92017,-9.018788,-2.9006622,-21.22256,-8.049996,-9.650061,5.5854683,-7.894331,-0.10121262,-6.465934,0.22023876381123536,0.04313496,2279.9016407478443,1718.858,dataset\audios_train\audio_627.wav,5.0
-287.99112,43.196205,-3.2908406,5.4102244,-11.991064,-11.978389,-13.416025,-2.5936983,-17.570848,4.5760083,-14.897615,-4.1562448,-7.5695405,0.20705824694311536,0.047420114,2403.9591084145627,1798.0332,dataset\audios_train\audio_311.wav,5.0
-382.2116,43.704807,9.554148,-2.8966415,-2.2240198,-3.4068444,-2.8804522,-2.6358562,-2.5063589,-2.4510968,-7.202903,-0.6812861,-2.5676942,0.183134848825213,0.025772346,2250.5863597420685,1193.2495,dataset\audios_train\audio_118.wav,5.0
-254.33786,62.01743,-4.304165,5.488159,-26.645086,0.030044377,-19.15361,-10.547534,-4.517875,-4.4134097,-11.192558,-5.643433,-1.0373888,0.20292583949014908,0.061948262,2232.5316122036056,1692.838,dataset\audios_train\audio_462.wav,5.0
-371.72195,93.16548,-0.46741736,0.868945,-25.753885,-10.416166,-12.7191305,-19.379776,-8.054618,-10.265807,-12.206494,-5.0566,-3.6814613,0.10384296583799255,0.038663425,1617.030818868193,1673.2666,dataset\audios_train\audio_419.wav,5.0
-434.37228,63.33052,17.865221,42.24176,-8.323046,25.489548,7.370824,11.7462,7.028507,-3.4796,1.9948226,-0.13798423,5.0613213,0.1116870762970442,0.024853604,1637.6704021711257,1839.2382,dataset\audios_train\audio_983.wav,5.0
-307.6063,64.59214,-3.5382323,24.820034,-13.352739,-17.551016,-27.889893,-11.899969,-9.756484,-6.747978,-7.905693,-2.917374,-5.154326,0.17960356066561844,0.052500296,2032.0279442944698,1685.0887,dataset\audios_train\audio_1172.wav,5.0
-320.79758,94.66596,19.741348,19.88608,-0.49240324,-5.4169836,-16.322687,5.240692,-2.9614208,-1.7302717,-3.9527652,-2.084736,-5.0221267,0.13878063785704928,0.047357738,1616.6332779489946,1250.5311,dataset\audios_train\audio_436.wav,5.0
-410.926,11.200498,6.3347883,24.759314,-12.089933,-1.8625057,-11.23757,1.8621869,-14.379543,-2.4106996,-9.289186,-14.142272,2.609591,0.2253228168264111,0.0311347,2918.9394407268232,2037.9957,dataset\audios_train\audio_687.wav,5.0
-330.72098,77.731926,-7.622584,16.106728,-27.778887,-22.859007,-20.378794,-18.79033,-18.6542,-10.623476,-10.327978,-6.5848756,-10.593969,0.16890397239416932,0.056945737,1890.0388123707953,1588.0103,dataset\audios_train\audio_514.wav,5.0
-352.83853,69.36306,1.6191258,14.75792,-11.730794,5.398833,-7.5002017,-9.842129,-10.241075,-8.756425,-5.1149487,-2.00704,-11.990235,0.24770315412007454,0.031360865,2427.8961595838623,1872.7699,dataset\audios_train\audio_484.wav,5.0
-316.46863,114.65707,16.115175,28.216898,1.5325867,-23.232054,-7.576902,-3.2779212,-12.670954,-3.63427,-7.7837906,-3.506069,-0.86753905,0.12187323199547391,0.073589556,1311.399391997365,1447.4585,dataset\audios_train\audio_1131.wav,5.0
-381.7475,66.43605,11.902381,25.287216,12.880774,12.062926,8.196318,9.800553,5.6816607,2.3499131,7.3943543,9.395973,9.40549,0.05821882861735109,0.03747074,904.19507071107,1285.7277,dataset\audios_train\audio_55.wav,5.0
-311.84753,88.902916,20.64851,17.865715,-17.194342,-12.0872555,-25.715633,-9.293026,-11.681581,-14.010442,-7.176063,-13.22838,-1.9034915,0.16622726554179978,0.058765512,1876.243684033329,1450.2015,dataset\audios_train\audio_547.wav,5.0
-305.8664,48.276516,0.45999974,15.4353695,-12.44412,2.8261228,-9.917844,-3.764226,-4.999849,-7.2188134,-2.638393,1.4071411,-5.719825,0.22657969300176056,0.0235188,2486.2971601184636,1922.4279,dataset\audios_train\audio_652.wav,5.0
-482.78864,81.563576,31.338009,26.844225,9.182819,16.826826,13.389153,9.440811,9.383597,8.947292,5.0630856,0.20308116,2.3068259,0.0731696750338315,0.02966032,1121.8932836491651,1168.6906,dataset\audios_train\audio_703.wav,5.0
-369.01758,70.79584,14.490516,7.9545126,-2.7166114,-0.6147558,-5.2063932,1.7497035,-8.829984,-16.829012,-6.8388777,-3.1197698,-5.0284276,0.07787551044111894,0.04193034,1268.1684136355973,907.68524,dataset\audios_train\audio_9.wav,5.0
-370.6353,66.95829,0.701793,37.006386,-20.026936,36.241135,7.656979,1.0055932,20.53541,14.225584,14.267428,-0.55452627,2.2510247,0.1255792057660529,0.038829207,1657.0488270557826,1838.4977,dataset\audios_train\audio_563.wav,5.0
-352.25314,72.422874,12.641963,40.770576,-23.468151,33.521538,1.0127889,19.249006,15.764971,3.0039175,-3.3341048,-0.9189007,8.212137,0.1223654656433073,0.051035587,1556.3671262019545,1860.003,dataset\audios_train\audio_1078.wav,5.0
-308.69928,92.149864,-41.145294,15.81862,2.9471776,-10.060903,-9.518238,-2.7025254,-2.0000644,2.7069218,-16.439636,1.2010428,2.9112031,0.1896108533781983,0.030781923,1852.3515209115337,1619.8748,dataset\audios_train\audio_758.wav,5.0
-329.37326,88.865364,11.68119,18.39674,-17.680895,-9.023365,-22.576584,-11.541187,-10.7739525,-11.949545,-8.980677,-12.796612,-1.9165821,0.15506517696685304,0.059620664,1757.1767375412303,1502.5764,dataset\audios_train\audio_647.wav,5.0
-312.13498,70.180244,-3.771943,31.311584,-20.829245,-16.536242,-9.019091,-9.4687605,-0.6362589,-3.9465744,-6.0873604,-4.7815967,-7.534058,0.2168452351238019,0.040323243,2135.2867735027567,1929.9307,dataset\audios_train\audio_867.wav,5.0
-327.65506,30.338772,-21.225554,7.03151,-9.828231,-16.468767,-20.931288,-7.1391716,-20.964058,4.3938513,-11.840007,-8.471645,-5.1983857,0.2371495564778646,0.029135285,2595.9839604201575,1886.7207,dataset\audios_train\audio_567.wav,5.0
-427.29776,90.7761,10.0564785,29.106688,16.510618,-2.7348766,10.986599,7.925322,-0.32426184,3.0049775,3.1946683,1.424691,-0.9372567,0.07617161522987231,0.036047664,1004.0473115326179,1341.5392,dataset\audios_train\audio_471.wav,5.0
-389.80124,54.048916,-8.381115,19.867949,-6.8199873,-1.3595277,-11.142832,-4.7067714,-3.512049,-5.335653,-3.9851286,-4.8520875,-4.2200847,0.1280596495658528,0.04054345,1823.429621177811,1705.8578,dataset\audios_train\audio_576.wav,5.0
